t, pose_x, pose_y, pose_theta, linear_displacement, linear_velocity, profile_displacement, profile_velocity, velocity_command_dx, velocity_command_dy, velocity_command_dtheta, steering_command_dx, steering_command_dy, steering_command_dtheta, cross_track_error, along_track_error, lookahead_point_x, lookahead_point_y, lookahead_point_velocity
1.360000000000001, 94.77007385749641, 65.18095332643182, -2.340092818652488, -81.95365319583465, -80.14118147168206, -82.13333333333323, -80.0, -80.14019635458563, 0.0, 1.7417483321448826, -16.136065692285747, 0.0, 0.3506974874701663, 0.11416366163544502, -0.17968013749857903, 103.75420847432693, 78.48509864435451, -80.0
1.370000000000001, 95.32251119315902, 65.76150639126057, -2.322675335331039, -82.7550551593805, -80.14019635458563, -82.93333333333322, -80.0, -80.13921806772035, 0.0, 1.6864806679726803, -16.122742172791572, 0.0, 0.3392932155407828, 0.09413895967423225, -0.1782781739527195, 104.1457793348697, 79.16331926957804, -80.0
1.380000000000001, 95.8649103225577, 66.35143637848228, -2.305810528651312, -83.5564473400577, -80.13921806772035, -83.73333333333322, -80.0, -80.13824656374773, 0.0, 1.6285305194759367, -16.106878584762285, 0.0, 0.32731616267537256, 0.0723723824025498, -0.17688599327551913, 104.53624963474357, 79.83963366780624, -80.0
1.390000000000001, 96.39745124187759, 66.95026843514161, -2.289525223456553, -84.35782980569518, -80.13824656374773, -84.53333333333322, -80.0, -80.13728179565737, 0.0, 1.5684752260933674, -16.087916673837892, 0.0, 0.3148783958846049, 0.048419973508305125, -0.17550352763804256, 104.9253702031384, 80.51361026253616, -80.0
1.400000000000001, 96.92034630814908, 67.5575294807032, -2.2738404711956193, -85.15920262365175, -80.13728179565737, -85.33333333333321, -80.0, -80.13632371676465, 0.0, 1.5068452872817395, -16.065290099438972, 0.0, 0.3020840681525957, 0.02181991058774062, -0.1741307096814637, 105.31287652413592, 81.18479089875795, -80.0
1.410000000000001, 97.43383658164258, 68.17275190058274, -2.258772018322802, -85.9605658608194, -80.13632371676465, -86.13333333333321, -80.0, -80.13537228070852, 0.0, 1.4428929343653596, -16.054297158648463, 0.0, 0.28906875050472935, 0.007902744563064541, -0.17276747251381153, 105.70639332530423, 81.86638199201346, -80.0
1.420000000000001, 97.93819201976267, 68.79547353974635, -2.2443430889791482, -86.76191958362648, -80.13537228070852, -86.93333333333321, -80.0, -80.13442744144925, 0.0, 1.374390782247011, -16.089517151923545, 0.0, 0.27595235619005476, 0.04123656453229828, -0.17141374970672985, 106.12315655657545, 82.58823708330179, -80.0
1.430000000000001, 98.43372034807676, 69.42523080548713, -2.2305991811566783, -87.56326385804097, -80.13442744144925, -87.7333333333332, -80.0, -80.13348915326615, 0.0, 1.3054823089102316, -16.1275319478986, 0.0, 0.2627391851626124, 0.0786952609752328, -0.17006947529223737, 106.54154656934259, 83.31290984279386, -80.0
1.440000000000001, 98.92076076945662, 70.0615641430607, -2.2175443580675758, -88.36459874957363, -80.13348915326615, -88.5333333333332, -80.0, -80.13255737075544, 0.0, 1.2365643149752161, -16.16875633249479, 0.0, 0.24950791231816294, 0.12080953863675438, -0.16873458375957284, 106.96176294103694, 84.04074594874072, -80.0
1.450000000000001, 99.39966890421651, 70.70402931050451, -2.2051787149178237, -89.16592432328119, -80.13255737075544, -89.3333333333332, -80.0, -80.131632048828, 0.0, 1.1679979627970924, -16.21359241151765, 0.0, 0.2363291801511734, 0.1681084153309412, -0.1674090100520118, 107.3839950977002, 84.77207349667084, -80.0
1.460000000000001, 99.87081325845641, 71.35219868897202, -2.193498735289853, -89.96724064376947, -80.131632048828, -90.1333333333332, -80.0, -80.1307131427072, 0.0, 1.100111441808284, -16.262423493071545, 0.0, 0.22326617915402996, 0.22111565382210935, -0.16609268956372603, 107.80842028508366, 85.50719948523096, -80.0
1.470000000000001, 100.33457185813303, 72.00566223376784, -2.18249762087177, -90.76854777519654, -80.1307131427072, -90.9333333333332, -80.0, -80.12980060792677, 0.0, 1.0332020832641209, -16.315608770628046, 0.0, 0.21037517682113968, 0.28034643694715133, -0.16478555813665707, 108.23520177802675, 86.24640671473848, -80.0
1.480000000000001, 100.79132906493122, 72.664028117412, -2.1721656000391287, -91.5698457812758, -80.12980060792677, -91.73333333333319, -80.0, -80.12889440032853, 0.0, 0.9828002844593923, -16.163834616729385, 0.0, 0.1982533439174855, 0.5109627799844664, -0.16348755205738996, 108.55973939874534, 86.8085223627906, -80.0
1.490000000000001, 101.24142194391672, 73.32695737760831, -2.1623375971945347, -92.37113472527909, -80.12889440032853, -92.53333333333319, -80.0, -80.12799447606045, 0.0, 0.9021831036364111, -16.431304756742186, 0.0, 0.18500457448317037, 0.40293366375049067, -0.1621986080540978, 109.09393798694411, 87.73378145888245, -80.0
